Rxns	Wild_Type	ENSG00000001630	ENSG00000062485	ENSG00000067064	ENSG00000079459	ENSG00000084774	ENSG00000091483	ENSG00000099194	ENSG00000099797	ENSG00000100577	ENSG00000100714	ENSG00000102967	ENSG00000103876	ENSG00000104549	ENSG00000105552	ENSG00000109929	ENSG00000110921	ENSG00000112972	ENSG00000113161	ENSG00000113924	ENSG00000114491	ENSG00000116133	ENSG00000125166	ENSG00000128050	ENSG00000128059	ENSG00000129596	ENSG00000131069	ENSG00000132196	ENSG00000135821	ENSG00000138363	ENSG00000147155	ENSG00000147383	ENSG00000149084	ENSG00000151552	ENSG00000158104	ENSG00000159131	ENSG00000160285	ENSG00000162368	ENSG00000163344	ENSG00000163655	ENSG00000167508	ENSG00000169710	ENSG00000171759	ENSG00000172893	ENSG00000174915	ENSG00000176890	ENSG00000176974	ENSG00000178921	ENSG00000183048	ENSG00000225697	ENSG00000241878
HMR_4089	2.71774341531016	0	3.59955595174028	0	0	0	0	0	0	2.05753451990578	1.64048438955969	0	2.05753451990578	0	2.1963951136469	0	0	2.17037565423933	0	2.05753451990578	0	0	2.82804302881352	0	0	2.82755538963388	1.6083076421639	0	2.14905512726152	0	0	0	0	2.40532378610345	2.05753451990578	0	0	0	0	0	0	0	2.40532378610345	0	0	0	2.43286544533603	0	2.14368352572865	2.82755538963498	0
HMR_4091	0	0	0	0	0	0	0	0	0	0	0.288643118374022	0	0	0	0.36288525750787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_4103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_4143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_4193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0500099720384846	0	0	0	0	0	0	0	0	0.0212938929502016	0	0.0512951789679274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0161822644909816	0	0.0180869331595884	0	0
HMR_8497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_8500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_8501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_8502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_8503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_8504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_8506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_8507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_8508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_8509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_8511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_8512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_8514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_8516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_4280	-2.5434436033433	0	1.38794525020873	0	0	0	0	0	0	-2.29448353589322	-0.582065409327285	0	-2.29448353589322	0	-2.41812984973836	0	0	0	0	-2.29448353589322	0	0	-1.51164348920369	0	0	-2.21686841086059	-0.213497908787734	0	0	0	0	0	0	-2.4177978253744	-2.29448353589322	0	0	0	0	0	0	0	-2.41779782536934	0	0	0	-0.508195395976251	0	-1.5329965459842	-2.21686840988398	0
HMR_0153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14386761410027	0	0	0	0	0	0	0	0	1.19672268980223	0	1.13471536322908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.23580385406212	0	0	0	0
HMR_3212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_3797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_4105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_4106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_4107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_4282	1.15485948981126	0	0.358814792502336	0	0	0	0	0	0	1.20204652328994	1.24475190967102	0	1.20204652328994	0	0.808913626418696	0	0	0	0	1.20204652328994	0	0	0.777177093928545	0	0	0.7767721942243	0	0	0	0	0	0	0	1.17628900420842	1.20204652328994	0	0	0	0	0	0	0	1.17628900420842	0	0	0	0	0	0.776772193571693	0.776772193567283	0
HMR_4331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_4459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_4460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_4497	1.15485948981126	0	0.358814792502336	0	0	0	0	0	0	1.20204652328994	1.18112302641775	0	1.20204652328994	0	0.808913626418696	0	0	0	0	1.20204652328994	0	0	0.777177093928545	0	0	0.7767721942243	0	0	0	0	0	0	0	1.17628900420842	1.20204652328994	0	0	0	0	0	0	0	1.17628900420842	0	0	0	0	0	0.776772193571693	0.776772193567283	0
HMR_4741	1.15485948981126	0	0.358814792502336	0	0	0	0	0	0	1.20204652328994	1.18112302641775	0	1.20204652328994	0	0.808913626418696	0	0	0	0	1.20204652328994	0	0	0.777177093928545	0	0	0.7767721942243	0	0	0	0	0	0	0	1.17628900420842	1.20204652328994	0	0	0	0	0	0	0	1.17628900420842	0	0	0	0	0	0.776772193571693	0.776772193567283	0
HMR_9804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_1434	0.809467600665218	0	0.819509127852988	0	0	0	0	0	0	0	0.823966201950576	0	0	0	0.836357059007354	0	0	0.855682645820806	0	0	0	0	0.825857183107158	0	0	0.825784724081393	0.87710037936557	0	0.851973832236843	0	0	0	0	0.429263638825413	0	0	0	0	0	0	0	0	0.429263638825413	0	0	0	0.844130696541715	0	0.825784724081556	0.825784724081557	0
HMR_1436	0.809467600665218	0	0.819509127852988	0	0	0	0	0	0	0	0.823966201950576	0	0	0	0.836357059007354	0	0	0.855682645820806	0	0	0	0	0.825857183107158	0	0	0.825784724081393	0.87710037936557	0	0.851973832236843	0	0	0	0	0.429263638825413	0	0	0	0	0	0	0	0	0.429263638825413	0	0	0	0.844130696541715	0	0.825784724081556	0.825784724081557	0
HMR_3163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_4461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_4604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_5351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_4052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_4304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_4306	0	0	-14.9204804731974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0166015017207747	0	0	0	0	0	0	0	0	0	0	-0.00160110362510113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_4350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_4351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_4352	-0.0882094441364679	0	-5.05705408002275	0	0	0	0	0	0	-0.0761495964201634	-0.169188186302358	0	-0.0761495964201634	0	-0.0757606208299313	0	0	-0.0723474238047052	0	-0.0761495964201634	0	0	-0.0806216744874274	0	0	-0.0806552203326905	-0.0568975095529774	0	-0.0690643344320625	0	0	0	0	-0.0827325861691083	-0.0761495964201634	0	0	0	0	0	0	0	-0.0827325861691078	0	0	0	-0.0721617145640218	0	-0.0806552203326149	-0.0806552203326098	0
HMR_4354	-0.132314166204702	0	-0.125340883435415	0	0	0	0	0	0	-0.114224394630245	-0.253782279453537	0	-0.114224394630245	0	-0.113640931244897	0	0	-0.10022038484667	0	-0.114224394630245	0	0	-0.120932511731141	0	0	-0.120982830499036	-0.0853462643294661	0	-0.102795949835543	0	0	0	0	-0.124098879253662	-0.114224394630245	0	0	0	0	0	0	0	-0.124098879253662	0	0	0	-0.108242571846033	0	-0.120982830498922	-0.120982830498915	0
HMR_4398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_4404	-0.044104722068234	0	4.93171319658733	0	0	0	0	0	0	-0.0380747982100817	-0.0845940931511791	0	-0.0380747982100817	0	-0.0378803104149657	0	0	-0.0278729610419652	0	-0.0380747982100817	0	0	-0.0403108372437137	0	0	-0.0403276101663453	-0.0284487547764887	0	-0.0337316154034807	0	0	0	0	-0.0413662930845542	-0.0380747982100817	0	0	0	0	0	0	0	-0.0413662930845539	0	0	0	-0.0360808572820109	0	-0.0403276101663074	-0.0403276101663049	0
HMR_4473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_4474	0	0	14.9204804731974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0166015017207747	0	0	0	0	0	0	0	0	0	0	0.00160110362510113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_4477	0.0882094441364679	0	-9.86342639317466	0	0	0	0	0	0	0.0761495964201634	0.169188186302358	0	0.0761495964201634	0	0.0757606208299313	0	0	0.0557459220839304	0	0.0761495964201634	0	0	0.0806216744874274	0	0	0.0806552203326905	0.0568975095529774	0	0.0674632308069613	0	0	0	0	0.0827325861691083	0.0761495964201634	0	0	0	0	0	0	0	0.0827325861691078	0	0	0	0.0721617145640218	0	0.0806552203326149	0.0806552203326098	0
HMR_4501	-0.044104722068234	0	4.93171319658733	0	0	0	0	0	0	-0.0380747982100817	-0.0845940931511791	0	-0.0380747982100817	0	-0.0378803104149657	0	0	-0.0278729610419652	0	-0.0380747982100817	0	0	-0.0403108372437137	0	0	-0.0403276101663453	-0.0284487547764887	0	-0.0337316154034807	0	0	0	0	-0.0413662930845542	-0.0380747982100817	0	0	0	0	0	0	0	-0.0413662930845539	0	0	0	-0.0360808572820109	0	-0.0403276101663074	-0.0403276101663049	0
HMR_4565	-0.044104722068234	0	9.6154716937872	0	0	0	0	0	0	-0.0380747982100817	-0.0845940931511791	0	-0.0380747982100817	0	-0.0378803104149657	0	0	-0.0278729610419652	0	-0.0380747982100817	0	0	-0.0403108372437137	0	0	-0.0403276101663453	-0.0284487547764887	0	-0.0337316154034807	0	0	0	0	-0.0413662930845542	-0.0380747982100817	0	0	0	0	0	0	0	-0.0413662930845539	0	0	0	-0.0360808572820109	0	-0.0403276101663074	-0.0403276101663049	0
HMR_4567	0	0	3.97558250578972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_4568	0	0	0.70817599141015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_4623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_4625	0	0	14.9204804731974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0166015017207747	0	0	0	0	0	0	0	0	0	0	0.00160110362510113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_4710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_4841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_8074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_8653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_3998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_4000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_4002	-2.53963977801875	0	-2.37944326772145	0	0	0	0	0	0	-2.95958218157279	-2.37196666042347	0	-2.95958218157279	0	-2.11066146529348	0	0	-0.205388154500911	0	-2.95958218157279	0	0	-1.87079884020242	0	0	-1.87168116452394	0	0	-0.274913960280638	0	0	0	0	-2.74294480800856	-2.95958218157279	0	0	0	0	0	0	0	-2.74294480800856	0	0	0	-0.750839654092259	0	-1.87168116386844	-1.87168116386401	0
HMR_4004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_4010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_4081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_4082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_4012	0.570391136420898	0	0.566681349987636	0	0	0	0	0	0	0.560767377943287	0.696571295087475	0	0.560767377943287	0	0.560456975422287	0	0	0.10022038484667	0	0.560767377943287	0	0	0.156964740026354	0	0	0.156717866035286	0.0853462643294661	0	0.102795949835543	0	0	0	0	0.566020603762949	0.560767377943287	0	0	0	0	0	0	0	0.566020603762948	0	0	0	0.557583048221212	0	0.156717865382323	0.156717865377904	0
HMR_4014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_4020	-0.0132314166204712	0	-0.0125340883435425	0	0	0	0	0	0	-0.0114224394630253	-0.0122245693089878	0	-0.0114224394630253	0	-0.0113640931244893	0	0	-0.0100220384846663	0	-0.0114224394630253	0	0	-0.012093251173114	0	0	-0.0120982830499032	-0.00853462643294654	0	-0.0102795949835526	0	0	0	0	-0.0124098879253662	-0.0114224394630253	0	0	0	0	0	0	0	-0.0124098879253661	0	0	0	-0.0108242571846031	0	-0.0120982830498919	-0.0120982830498919	0
HMR_4022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_4038	0.0674802247643941	0	0.0639238505520572	0	0	0	0	0	0	0.058254441261421	0.0623453034758304	0	0.058254441261421	0	0.0579568749348993	0	0	0.0511123962718058	0	0.058254441261421	0	0	0.0616755809828824	0	0	0.06170124355451	0.043526594808028	0	0.0524259344161354	0	0	0	0	0.0632904284193682	0.058254441261421	0	0	0	0	0	0	0	0.0632904284193677	0	0	0	0.0552037116414775	0	0.061701243554452	0.0617012435544447	0
HMR_4040	0.0357248248752719	0	0.0338420385275647	0	0	0	0	0	0	0.0308405865501684	0.0330063371342669	0	0.0308405865501684	0	0.0306830514361212	0	0	0.0270595039085989	0	0.0308405865501684	0	0	0.0326517781674079	0	0	0.0326653642347388	0.0230434913689557	0	0.027754906455592	0	0	0	0	0.0335066973984887	0.0308405865501684	0	0	0	0	0	0	0	0.0335066973984886	0	0	0	0.0292254943984284	0	0.0326653642347082	0.032665364234708	0
HMR_4042	0.0317553998891222	0	0.0300818120244925	0	0	0	0	0	0	0.0274138547112526	0.0293389663415634	0	0.0274138547112526	0	0.0272738234987782	0	0	0.0240528923632068	0	0.0274138547112526	0	0	0.0290238028154745	0	0	0.0290358793197712	0.0204831034390724	0	0.0246710279605434	0	0	0	0	0.0297837310208795	0.0274138547112526	0	0	0	0	0	0	0	0.0297837310208791	0	0	0	0.0259782172430491	0	0.0290358793197438	0.0290358793197367	0
HMR_4046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0230434913689557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_4048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_4080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_4085	0.132314166204702	0	0.125340883435415	0	0	0	0	0	0	0.114224394630245	0.19015339620027	0	0.114224394630245	0	0.113640931244897	0	0	0.10022038484667	0	0.114224394630245	0	0	0.120932511731141	0	0	0.120982830499036	0.0853462643294661	0	0.102795949835543	0	0	0	0	0.124098879253662	0.114224394630245	0	0	0	0	0	0	0	0.124098879253662	0	0	0	0.108242571846033	0	0.120982830498922	0.120982830498915	0
HMR_4134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_4168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_4171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_4290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_4406	0.0674802247643941	0	0.0639238505520572	0	0	0	0	0	0	0.058254441261421	0.0623453034758304	0	0.058254441261421	0	0.0579568749348993	0	0	0.0511123962718058	0	0.058254441261421	0	0	0.0616755809828824	0	0	0.06170124355451	0.043526594808028	0	0.0524259344161354	0	0	0	0	0.0632904284193682	0.058254441261421	0	0	0	0	0	0	0	0.0632904284193677	0	0	0	0.0552037116414775	0	0.061701243554452	0.0617012435544447	0
HMR_4412	-0.0317553998891222	0	-0.0300818120244925	0	0	0	0	0	0	-0.0274138547112526	-0.0293389663415634	0	-0.0274138547112526	0	-0.0272738234987782	0	0	-0.0240528923632068	0	-0.0274138547112526	0	0	-0.0290238028154745	0	0	-0.0290358793197712	-0.0204831034390724	0	-0.0246710279605434	0	0	0	0	-0.0297837310208795	-0.0274138547112526	0	0	0	0	0	0	0	-0.0297837310208791	0	0	0	-0.0259782172430491	0	-0.0290358793197438	-0.0290358793197367	0
HMR_4417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_4418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_4419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_4421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_4449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_4450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_4452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_4453	0.0357248248752719	0	0.0338420385275647	0	0	0	0	0	0	0.0308405865501684	0.0330063371342669	0	0.0308405865501684	0	0.0306830514361212	0	0	0.0270595039085989	0	0.0308405865501684	0	0	0.0326517781674079	0	0	0.0326653642347388	0	0	0.027754906455592	0	0	0	0	0.0335066973984887	0.0308405865501684	0	0	0	0	0	0	0	0.0335066973984886	0	0	0	0.0292254943984284	0	0.0326653642347082	0.032665364234708	0
HMR_4480	0.0198471249307065	0	0.0188011325153137	0	0	0	0	0	0	0.017133659194538	0.0183368539634816	0	0.017133659194538	0	0.017046139686734	0	0	0.0150330577269994	0	0.017133659194538	0	0	0.0181398767596711	0	0	0.0181474245748549	0.0128019396494198	0	0.0154193924753289	0	0	0	0	0.0186148318880493	0.017133659194538	0	0	0	0	0	0	0	0.0186148318880492	0	0	0	0.0162363857769047	0	0.0181474245748379	0.0181474245748378	0
HMR_4481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_4482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMR_4486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
