Protein.ID;Average,,pmol,mg,;std
P78347;24,046524;0.6003588
P78352;0;0
P78356;1,0815498;0.200229
P78357;0,02201741;0.0145706
P78362;0,09249622;0.04753088
P78368;0,01939424;0.01684873
P78371;65,72656;1.3285574
P78380;0;0
P78381;1,0348113;0.3307863
P78382;0,4629828;0.07831866
P78383;0,3642548;0.05872681
P78386;0;0
P78406;1,642141;0.03422025
P78417;51,2604;5.130507
P78504;0,02776072;0.005981215
P78509;0,26057154;0.05677293
P78524;0;0
P78527;12,84423;0.6527962
P78536;0,14057614;0.04221704
P78537;0,4171678;0.15371542
P78540;1,556897;0.08757713
P78549;0,4255339;0.04750416
P78552;0;0
P78560;0;0
P78563;0;0
P79522;0,010722774;0.006750096
P80108;0;0
P80188;0,11434134;0.0494617
P80217;0,722139;0.07170624
P80294;0;0
P80297;0;0
P80303;17,247606;0.3406614
P80365;0,131041;0.005716363
P80370;1,2055172;0.518402
P80404;14,87691;0.861083
P80511;0;0
P80723;0;0
P80748;0;0
P81605;13,14568;3.164476
P81877;0;0
P82094;0,815154;0.16965818
P82650;3,926751;0.5041874
P82663;4,597176;0.2559298
P82664;2,686924;0.1905915
P82673;5,757974;0.6076412
P82675;4,213296;0.19304848
P82909;2,926955;0.5496234
P82912;8,056461;0.5297514
P82914;2,108832;0.4077524
P82921;2,098507;0.260041
P82930;0,9245809;0.2045208
P82932;7,417514;0.547962
P82933;2,441382;0.1513157
P82970;0,003395491;0.005881162
P82979;2,139474;0.4396924
P82980;0,04542041;0.0431667
P83110;3,323818;0.12985098
P83111;0,533449;0.1449557
P83436;0,7763359;0.04268346
P83731;15,82882;0.554671
P83876;0,7545286;0.2720775
P83916;0,6650776;1.042367
P84022;0;0
P84074;1,321866;0.02706787
P84077;44,96113;4.584663
P84085;3,205832;0.1358443
P84090;31,96959;2.047609
P84095;1,798234;0.03265895
P84098;36,40694;4.538275
P84101;2,620667;0.5770566
P84103;5,989445;0.8683168
P84157;2,0817702;0.10368627
P84243;0;0
P85037;0,2792006;0.1231186
P86790;0,3690426;0.06554016
P86791;0,3690426;0.06554016
P98082;0,095406;0.04974534
P98088;0;0
P98155;0,3559508;0.09560556
P98160;0,07811564;0.01604188
P98170;0;0
P98171;0;0
P98172;0;0
P98174;0,02467975;0.004319015
P98175;1,5251946;0.2105668
P98177;0;0
P98179;2,660065;1.57424
P98194;1,7617496;0.27422096
P98196;0,1000111;0.01330398
P98198;0;0
P99999;21,69338;1.480412
Q00013;0,22118715;0.13560528
Q00059;5,843936;0.4082431
Q00169;0,1170809;0.09898075
Q00266;3,2102;0.2011859
Q00325;47,2377;1.573519
Q00341;10,64683;0.3890417
Q00403;0,6035033;0.2200763
Q00526;0,7400512;0.142003
Q00532;0;0
Q00534;0,6298237;0.07241698
Q00535;1,3375726;0.3264442
Q00537;0,12961804;0.017806598
Q00577;0,8686328;0.1293006
Q00587;0,7486578;0.09273386
Q00610;18,661564;0.7751624
Q00613;0,02866894;0.005512462
Q00653;0,15066612;0.05687013
Q00688;12,02831;0.8364168
Q00722;0;0
Q00765;8,067759;0.3003789
Q00796;7,547414;1.67407
Q00839;20,9393924;0.75144776
Q00978;0;0
Q00G26;0;0
Q01081;18,934374;1.7505783
Q01082;27,5180322;1.36505385
Q01085;4,669298;0.580725
Q01105;27,2819476;0.912621592
Q01130;15,41602;1.682867
Q01167;1,5562608;0.29589303
Q01415;0,2461798;0.03236544
Q01432;0;0
Q01433;1,9573405;0.20879175
Q01459;0,03110047;0.01462256
Q01469;8,81061;2.180715
Q01484;0,06301732;0.016057968
Q01518;13,701709;0.372374186
Q01546;0;0
Q01581;6,448721;0.3036391
Q01628;0,6415742;0.1101533
Q01629;0;0
Q01650;3,416936;0.6960732
Q01658;0,2641746;0.126
Q01740;0;0
Q01780;2,711468;0.2185652
Q01804;0,04537708;0.0028512024
Q01813;0;0
Q01814;0,10098272;0.0085162
Q01831;0,1733445;0.04973292
Q01844;8,92371;0.4955457
Q01850;0,2009181;0.03767847
Q01968;0,2428926;0.03252668
Q01970;0,07644542;0.011788384
Q01973;0,05157676;0.003052306
Q01995;0,1006713;0.02226915
Q02040;0,5475507;0.3525276
Q02078;0;0
Q02083;0;0
Q02086;0,03293146;0.0018577372
Q02094;0;0
Q02127;0,547694;0.1235873
Q02156;0;0
Q02161;0;0
Q02218;2,670494;0.07194666
Q02241;0,0643277;0.015138704
Q02252;10,49281;0.1811941
Q02318;7,854512;0.6242899
Q02338;3,001465;0.03244689
Q02383;0;0
Q02410;0;0
Q02413;0,08911707;0.006387644
Q02446;0;0
Q02447;0;0
Q02487;0,1465728;0.01333767
Q02539;0;0
Q02543;9,237582;2.091313
Q02750;1,3190232;0.07440182
Q02779;0,3663243;0.2305846
Q02790;3,899608;0.2556586
Q02809;1,595702;0.1534322
Q02818;5,159536;0.3674922
Q02833;0;0
Q02878;31,81446;2.105819
Q02880;3,730738;0.16946624
Q02928;0;0
Q02952;0;0
Q02978;5,509626;0.4275057
Q02985;0;0
Q03001;0,029469046;0.014064482
Q03013;0,06871654;0.00688786
Q03014;0;0
Q03060;2,9231138;0.193203448
Q03111;0,0611985;0.01265929
Q03113;0,2253593;0.1033043
Q03135;0;0
Q03154;3,111568;0.2700704
Q03164;0,0373211;0.00641351
Q03167;1,6360384;0.18990356
Q03169;0;0
Q03188;0,08049939;0.01074822
Q03252;11,43592;0.743095
Q03393;0;0
Q03426;2,777137;0.1177106
Q03468;0,008075791;0.003441096
Q03518;0,6534004;0.01635395
Q03519;0,663613;0.06497011
Q03591;0;0
Q03701;1,098159;0.08374741
Q03936;5,909262;1.02584
Q03938;2,954631;0.51292
Q04206;0,9571652;0.08014076
Q04323;2,318122;0.07748112
Q04446;0,2700785;0.0006792032
Q04609;0;0
Q04637;0,20015912;0.039867864
Q04656;0,1922093;0.02197738
Q04695;7,924441;1.630447
Q04721;0;0
Q04724;0,02194593;0.009542868
Q04727;0,06583779;0.028628604
Q04756;0;0
Q04759;0,04533258;0.00612088
Q04760;19,298374;1.4816498
Q04826;0,008954002;0.01550879
Q04828;50,38682;1.786892
Q04837;11,78071;2.659674
Q04864;0,01543892;0.005700708
Q04912;0;0
Q04917;4,819778;0.504001
Q04941;0;0
Q05048;0,2335336;0.03914106
Q05084;0;0
Q05086;0,2440083;0.05884002
Q05193;0;0
Q05209;0,0164063;0.005991752
Q05315;0;0
Q05397;0,0743425;0.04853652
Q05513;0,10718154;0.14038632
Q05519;2,903196;0.19445932
Q05639;0;0
Q05655;0,372325;0.02816608
Q05682;9,638188;0.5714756
Q05707;0;0
Q05823;0;0
Q05932;0;0
Q05BQ5;0;0
Q05BV3;0,004753922;0.008234035
Q05D32;0,4956754;0.02576924
Q06033;0,1961767;0.03079192
Q06124;0,3116649;0.16054947
Q06136;0,008103947;0.01403645
Q06187;0;0
Q06203;1,805831;0.01570729
Q06210;11,767242;2.09897
Q06265;1,045407;0.4169142
Q06278;0,01118627;0.003238411
Q06323;53,83897;0.6180477
Q06330;0,62088453;0.033279491
Q06413;0;0
Q06418;0,2676815;0.06234543
Q06481;2,682875;0.4214054
Q06520;9,604835;0.8080124
Q06546;0,05613898;0.02070324
Q06587;0,5200306;0.08518149
Q06787;0,82329169;0.286851794
Q06830;185,5418;3.007151
Q07000;0;0
Q07002;0;0
Q07020;30,40088;4.765369
Q07021;22,06177;1.278275
Q07065;14,17781;0.1809724
Q07075;0;0
Q07157;0,771543;0.11337282
Q07343;0;0
Q07352;0;0
Q07617;0,02886938;0.008171579
Q07666;50,56485;0.6932601
Q07812;44,95995;1.1186042
Q07817;3,18741;0.25246011
Q07820;0,10245692;0.1613502
Q07837;0,1114634;0.03123785
Q07864;0,07783014;0.04078599
Q07889;0,02740854;0.003400278
Q07912;0;0
Q07954;0,1687727;0.01881708
Q07955;55,34014;5.975404
Q07960;1,829137;0.05412451
Q08170;0,7362636;0.0331281
Q08174;0;0
Q08188;0;0
Q08209;1,2372909;0.04292067
Q08211;24,66618;0.5209582
Q08257;30,2485977;3.20014746
Q08334;0;0
Q08357;0,1468918;0.03738647
Q08378;0,9172842;0.07166769
Q08379;1,30691753;0.0379058
Q08380;2,119226;0.09479382
Q08426;12,839036;0.9326946
Q08477;0;0
Q08493;0;0
Q08495;2,075298;0.22024293
Q08499;2,9894604;0.24780336
Q08554;0,12529444;0.05993892
Q08623;1,7198752;0.006794872
Q08722;4,38726;6.822468
Q08752;1,860878;0.331069
Q08830;0,2975899;0.04427571
Q08945;3,465908;0.2350267
Q08999;0,01161349;0.002583422
Q08AE8;0;0
Q08AF3;0;0
Q08AG7;0,3085671;0.05766881
Q08AH1;1,4610384;0.2859918
Q08AH3;2,226083;0.4133732
Q08AI8;0;0
Q08AM6;0,2505091;0.02876693
Q08AN1;2,954631;0.51292
Q08ET2;0;0
Q08J23;4,2702;0.4770944
Q09013;1,3951343;1.9935034
Q09028;11,631772;1.6439088
Q09161;0,7421648;0.04786932
Q09328;0,03912283;0.008713907
Q09472;0,006955013;0.006739675
Q09666;2,888015;0.04377947
Q0GE19;0,31065125;0.03609599
Q0IIM8;0,3545157;0.05644002
Q0JRZ9;0,08685027;0.03769191
Q0P651;0,08487572;0.002572218
Q0P6H9;0;0
Q0PNE2;0;0
Q0VAQ4;0;0
Q0VD83;0;0
Q0VDF9;0,435966;0.01748763
Q0VDG4;0,02320766;0.0082697
Q0VF96;0,06536202;0.002426044
Q0VGL1;0,9597921;0.633378
Q0ZGT2;0;0
Q10469;0,8173368;0.08212511
Q10471;2,816484;0.3083722
Q10472;0,9629032;0.06554284
Q10567;12,378848;1.0272388
Q10570;0,6904478;0.07639162
Q10588;0;0
Q10589;0,2310962;0.008460802
Q10713;3,685507;0.08643798
Q11128;0,03704763;0.002634252
Q11201;0,1182631;0.02646757
Q12756;0,3770463;0.021258159
Q12765;1,1079882;0.10207758
Q12768;0,08654492;0.005226755
Q12769;1,5345744;0.025875066
Q12770;0,04111764;0.036112712
Q12772;0,05519659;0.006008783
Q12774;0;0
Q12778;0;0
Q12788;2,244928;0.09306181
Q12789;0,7188052;0.015714946
Q12792;4,572984;0.13434918
Q12794;0;0
Q12797;17,549504;0.61914608
Q12798;1,231254;0.1401274
Q12800;0,29932992;0.042396
Q12802;0,02794806;0.008906612
Q12816;0,8683194;0.11823364
Q12824;1,4350658;0.19288406
Q12830;0,3405669;0.020933106
Q12840;0;0
Q12846;0,7669944;0.05351538
Q12849;4,700488;0.3901372
Q12857;0;0
Q12866;0,07342028;0.02452443
Q12872;0,1167975;0.016112026
Q12874;4,29338;0.4190119
Q12882;0,1204809;0.013926058
Q12888;0,3656426;0.0506344
Q12893;0,8366387;0.1068376
Q12894;0,03183823;0.01038201
Q12899;0,04630125;0.01120087
Q12904;6,17109;0.462756
Q12905;27,87355;1.453801
Q12906;36,4836076;1.633778248
Q12907;5,360158;0.3705618
Q12913;0,06704416;0.1161239
Q12926;29,09486;2.990248
Q12929;0,1419673;0.008574845
Q12931;10,22113;0.2576976
Q12933;0,20646984;0.12638444
Q12959;1,792092;0.230384
Q12962;0,559074;0.040117
Q12965;0,1256115;0.08763511
Q12968;0,024616504;0.0012564252
Q12972;2,5796121;0.47142
Q12974;0;0
Q12979;0,08681361;0.017353206
Q12980;0,004945325;0.0004854833
Q12981;6,599336;0.4912484
Q12982;0;0
Q12983;0,7990658;0.1167723
Q12986;0;0
Q12996;6,708;0.4895349
Q12999;0;0
Q13011;22,32896;1.534102
Q13017;0,2723992;0.03545386
Q13029;0;0
Q13033;1,3091386;0.014615646
Q13042;3,2481;4.772289
Q13043;0,342846;0.06487524
Q13045;0,41712363;0.02728657
Q13049;0,01187706;0.002366946
Q13057;3,826486;0.5418738
Q13064;0;0
Q13084;1,743428;0.2680984
Q13085;2,641458;0.09393516
Q13094;0,05128712;0.0888319
Q13098;3,5727576;0.7458352
Q13103;0;0
Q13105;0;0
Q13106;0;0
Q13107;0;0
Q13111;0,15831345;0.003520041
Q13112;0,535977;0.03840475
Q13123;1,276665;0.03293124
Q13126;31,5861;3.2949728
Q13127;0;0
Q13129;0,009132167;0.002817594
Q13131;0,373874;0.0528706
Q13133;0;0
Q13136;0,27053;0.00940599
Q13137;0,08094992;0.0889345
Q13144;0,6128372;0.09545783
Q13148;13,271736;0.6603915
Q13151;10,4749;0.4822214
Q13153;0,0560442;0.04891388
Q13155;2,081227;0.2353315
Q13158;0;0
Q13162;10,60184;0.7832867
Q13163;0;0
Q13164;0,4090988;0.024811432
Q13177;1,968632;0.1483837
Q13185;9,816837;0.6453605
Q13188;0;0
Q13190;7,347033;0.17686533
Q13200;5,622267;0.3430706
Q13201;0;0
Q13206;0,9014943;0.03839881
Q13207;0,004153819;0.003616996
Q13214;0,02981798;0.017118458
Q13216;0,09077582;0.017822624
Q13217;2,706169;0.08932854
Q13227;0,2098701;0.01509248
Q13228;2,8346931;0.03971115
Q13231;0;0
Q13232;1,323331;0.1547337
Q13242;7,200509;0.0619192
Q13243;2,9730252;0.1045221
Q13247;23,710398;1.7652117
Q13255;2,122622;0.0680961
Q13257;0,9753133;0.3044645
Q13263;21,10086;1.3914308
Q13268;0;0
Q13277;0,05688324;0.006330258
Q13283;4,201758;0.5609438
Q13286;0,24300085;0.03517194
Q13287;0,07510816;0.01523142
Q13303;0,07142232;0.06261224
Q13308;11,658036;0.32002392
Q13309;0,04079018;0.002364048
Q13310;8,925513;0.7604817
Q13315;0,04930675;0.002838
Q13322;0;0
Q13325;0,05653083;0.002131369
Q13330;1,2961707;0.09808824
Q13332;0,1926806;0.069026398
Q13347;2,494529;0.3205986
Q13349;0;0
Q13356;1,3924216;1.1221464
Q13362;0,31038788;0.06687316
Q13363;5,040184;0.10576292
Q13367;1,662427;0.5062959
Q13370;0,2073165;0.04606506
Q13371;0;0
Q13393;1,0306324;0.26395448
Q13395;0,009102593;0.007940716
Q13401;0;0
Q13402;0,032654524;0.012286638
Q13404;46,545648;4.0962906
Q13405;5,294622;0.3393663
Q13409;11,577545;1.942868
Q13410;0,002320847;0.004019825
Q13415;0,01698392;0.002419161
Q13416;0,1775062;0.09624232
Q13418;0,5654776;0.01086081
Q13423;5,609571;0.1389173
Q13424;0;0
Q13425;2,319372;0.2360976
Q13426;0,20772549;0.03672471
Q13427;0,14382746;0.03164832
Q13428;6,465114456;0.215373326
Q13432;0,3914076;0.06943168
Q13435;10,33132;0.928398
Q13438;0,8019625;0.01666289
Q13439;3,1776676;0.10146544
Q13442;4,067965;0.3584024
Q13443;0,14868192;0.05569898
Q13445;2,583061;0.478327
Q13451;2,74345;0.3162038
Q13459;0,03782014;0.0331949
Q13464;0,1353706;0.02561332
Q13469;0,4560933;0.01145409
Q13470;0;0
Q13472;0,0362898;0.02534426
Q13478;0,07750708;0.02419309
Q13480;0,0424074;0.04345474
Q13485;0,1096703;0.03887589
Q13488;0,5548377;0.35806
Q13490;0;0
Q13492;9,99101;1.263123
Q13496;0,3033202;0.02763959
Q13501;0,783308;0.05136662
Q13503;0,1087763;0.01402463
Q13505;2,7699771;0.27227661
Q13509;0,7594269;0.1706156
Q13510;19,83252;2.1574032
Q13522;0;0
Q13523;0,9056962;0.0481042
Q13526;0,260269;0.05980096
Q13530;0,003680728;0.0008056491
Q13535;0,005496486;0.0004396266
Q13541;1,209466;0.09353334
Q13542;0;0
Q13546;0,14731804;0.06001108
Q13547;2,679338;0.07581411
Q13554;0;0
Q13555;0,3697167;0.5304717
Q13557;24,61611;1.755174
Q13561;8,563653;0.28495779
Q13564;0,9485574;0.12643544
Q13568;0;0
Q13572;0,04029444;0.03577662
Q13573;2,392059;0.1036587
Q13576;9,402248;0.14662396
Q13586;1,576048;0.07174035
Q13595;2,799982;0.249239
Q13596;7,121934;0.3352041
Q13601;3,889792;0.4625456
Q13608;0,01538717;0.008112437
Q13609;0;0
Q13610;0,5807454;0.1939791
Q13613;0,05739478;0.02069932
Q13615;0;0
Q13616;1,116223;0.04754089
Q13617;0,4810268;0.06912648
Q13618;2,675955;0.3148173
Q13619;1,4449766;0.04063936
Q13620;1,4459646;0.14363271
Q13625;0,011307582;0.0009480273
Q13627;0;0
Q13630;0,5370226;0.1313925
Q13637;6,249411;1.298863
Q13642;0;0
Q13683;0;0
Q13685;0,6811566;0.05840028
Q13686;0;0
Q13724;8,295621;0.2167597
Q13733;0;0
Q13740;2,935458;0.13638426
Q13765;2,16241;0.13129618
Q13769;0,4717714;0.1108192
Q13772;0,03982149;0.0029746914
Q13790;0;0
Q13795;3,928784;0.3272268
Q13796;0,007254793;0.0003696639
Q13813;12,25245878;0.1421300038
Q13823;0,2997881;0.01738499
Q13825;4,548304;0.7904512
Q13829;0;0
Q13835;0,1190194;0.02251494
Q13838;18,846404;2.772196
Q13867;0,4435599;0.02631144
Q13868;1,450405;0.2066431
Q13882;0,5572895;0.07924305
Q13884;9,844344;2.67095
Q13885;1,386154;0.3786255
Q13886;0;0
Q13888;0,2967803;0.06086733
Q13889;0,08345977;0.0924776
Q13895;1,535134;0.2108026
Q13901;0,8609693;0.3613796
Q13905;0,011697498;0.0019585857
Q13907;9,88373;0.3493214
Q13938;0;0
Q13948;1,1201392;0.2680822
Q13951;1,077846;0.1545708
Q13952;1,8150923;0.08439361
Q14004;0,03872952;0.012779478
Q14005;0;0
Q14008;1,8368871;0.10250136
Q14011;4,986179;0.7986752
Q14012;0,2039048;0.05713031
Q14019;1,067143;0.2041213
Q14032;0;0
Q14061;2,168198;0.2030176
Q14088;0,8621186;0.02617664
Q14103;36,4917;0.472157
Q14108;1,4953366;0.2453886
Q14112;0,016556926;0.010660934
Q14114;0,033113852;0.021321868
Q14116;0;0
Q14117;0,006894252;0.005997248
Q14118;1,68774;0.258594
Q14119;0,05475885;0.0248447
Q14126;1,126516;0.01812231
Q14134;0;0
Q14137;2,177819;0.1118512
Q14139;0,4611704;0.018742954
Q14141;2,5436144;0.18423456
Q14142;0,11422408;0.04987348
Q14145;0,09131461;0.02307306
Q14146;0,145051;0.002194247
Q14149;0,06690748;0.008990503
Q14151;0,8006779;0.08830364
Q14152;3,630364;0.2606482
Q14154;2,423297;0.8999087
Q14155;0,52699422;0.2491581
Q14156;0,13220025;0.04333272
Q14157;3,542722;0.2690493
Q14160;2,8154292;0.13170066
Q14161;0;0
Q14165;4,618962;0.5777446
Q14166;1,280215;0.07146572
Q14185;0,08168282;0.02355486
Q14186;0,04367638;0.003187035
Q14188;0;0
Q14191;0,04075679;0.03529913
Q14195;0;0
Q14197;2,055581;0.1472775
Q14202;0,4764081;0.07592442
Q14203;4,045588;0.15836395
Q14204;3,299125;0.1437298
Q14207;0;0
Q14210;0;0
Q14232;0,6484476;0.1489608
Q14240;4,485004;0.12307592
Q14241;0,4209748;0.1008295
Q14244;0;0
Q14247;21,217542;1.5579663
Q14249;0,3036383;0.08169379
Q14254;2,39145;0.2494617
Q14257;2,314709;0.01716605
Q14258;2,742421;0.6834775
Q14289;0;0
Q14296;0,06759423;0.04195026
Q14315;0;0
Q14318;3,054582;0.16931388
Q14320;0,2069474;0.07184324
Q14331;0,3387601;0.05027943
Q14344;3,571233;0.2748805
Q14353;1,6078928;0.3486194
Q14376;0,73127;0.2618378
Q14390;1,837135;0.0855241
Q14397;0;0
Q14409;4,934243;0.2165415
Q14410;4,934243;0.2165415
Q14432;0,2073165;0.04606506
Q14444;6,923116;0.229771
Q14449;0;0
Q14451;0,7256832;0.4328732
Q14457;0,06412774;0.002871349
Q14493;0;0
Q14498;13,780182;0.7827504
Q14517;0,1019897;0.01183917
Q14520;0,2313154;0.2130928
Q14527;0,04024556;0.016945912
Q14534;3,49684;0.3959263
Q14541;0,0607232;0.014841104
Q14554;5,289483;0.2433468
Q14558;0,4948186;0.04321512
Q14562;0,3431811;0.02606714
Q14566;1,280859;0.04592607
Q14568;53,40487;1.575745
Q14571;2,017558;0.1038033
Q14573;0;0
Q14574;0;0
Q14596;0,012703588;0.01721497
Q14624;0;0
Q14642;0,0739607;0.03104137
Q14643;0,10712248;0.024906176
Q14644;0;0
Q14651;0,2859672;0.05463322
Q14653;1,5053742;0.2938256
Q14657;0,1141798;0.1977652
Q14667;0,03407763;0.05902416
Q14669;2,035166;0.2092344
Q14671;1,0498992;0.17196798
Q14676;0,8054128;0.0926832
Q14677;3,90284;0.4591024
Q14678;0,448872;0.010683814
Q14681;0,1147306;0.008427255
Q14683;1,88399;0.1117096
Q14684;2,409276;0.18938576
Q14686;0,04431472;0.0222989
Q14687;0,03466536;0.015543906
Q14689;0;0
Q14690;1,945236;0.09311594
Q14691;0,1436681;0.02738486
Q14692;1,038871;0.09503488
Q14693;0;0
Q14694;1,365075;0.29399424
Q14696;14,69701;0.691459
Q14697;28,00646;1.8399696
Q14699;0;0
Q14728;0,6411012;0.1382793
Q14738;2,9237274;0.13509063
Q14739;4,451876;0.207012
Q14746;1,507444;0.09640148
Q14749;0,02144222;0.01857469
Q14764;0,1843297;0.01975352
Q14765;0;0
Q14781;0,00945799;0.007806587
Q14789;1,04767182;0.283275549
Q14790;2,2528179;0.1434339
Q147X3;0,334883;0.0744669
Q14807;0,6011952;0.05350072
Q14839;2,459748;0.11354708
Q14847;24,05594;0.7866018
Q14849;0;0
Q14894;0;0
Q14914;1,3299844;0.2187604
Q14919;0,11417822;0.04116842
Q14938;0;0
Q14956;0;0
Q14964;17,96658;0.8518405
Q14966;2,1580792;0.38507264
Q14973;0;0
Q14974;9,164048;0.3983553
Q14978;10,51995;0.96246
Q14980;2,023908949;0.102051753
Q14997;0,5017713;0.11873634
Q14999;0,16189374;0.012715244
Q149N8;2,36285;0.0805048
Q14BN4;0,42039856;0.025434752
Q14C86;1,012782;0.13414386
Q14CS0;0;0
Q14CW9;0;0
Q14CX7;0,7336248;0.10426424
Q14CZ8;0,321825;0.03108436
Q15003;0,3541074;0.202669
Q15004;0,9534002;0.15330968
Q15005;2,219109;0.3186782
Q15006;1,849882;0.1714554
Q15007;2,087972;0.4800036
Q15008;4,107521;0.06143634
Q15011;1,3845498;0.17681646
Q15012;0,4097097;0.03196445
Q15014;0,3687299;0.05023196
Q15018;0,1555664;0.03687538
Q15019;8,551232;0.6391606
Q15020;3,135666;0.1994055
Q15021;0,3328269;0.03156186
Q15022;0,02748199;0.02807528
Q15024;1,11173;0.08624163
Q15025;0,027519546;0.0247887
Q15027;0;0
Q15029;9,437268;0.3250574
Q15031;1,109031;0.09038805
Q15035;0,3579357;0.04997201
Q15036;0,4353164;0.0747012
Q15041;1,280061;0.2590373
Q15042;0,2383796;0.01396088
Q15043;13,149828;0.3804672
Q15046;6,443081;0.4461761
Q15047;0;0
Q15048;0;0
Q15050;4,59032;0.1009668
Q15054;0,02195774;0.03803193
Q15056;13,378892;0.5099036
Q15057;0,03299745;0.007102767
Q15059;0,5154062;0.05946354
Q15061;0,9694673;0.08601411
Q15063;0;0
Q15067;9,176784;0.5562472
Q15070;5,99835;1.0930155
Q15075;3,845836;0.2203993
Q15080;0;0
Q15084;113,32946;5.53938
Q15102;0,9349352;0.02932289
Q15118;0,1838915;0.04780766
Q15119;0,16929422;0.0233564
Q15120;0,4536128;0.06653842
Q15121;0,4787675;0.08702605
Q15124;0;0
Q15125;8,998901;2.061583
Q15126;0,534326;0.1162323
Q15131;0;0
Q15139;0,01076254;0.00156672
Q15149;2,653301646;0.044879149
Q15154;0,009408622;0.008177246
Q15155;0,1505949;0.003543605
Q15165;11,240202;0.5322429
Q15166;0,3359611;0.02334676
Q15170;0,2866594;0.0304555
Q15172;0,08029201;0.006680897
Q15173;0,3150116;0.07456352
Q15181;7,633194;0.6545715
Q15185;5,900836;0.1786573
Q15208;0;0
Q15233;68,62652;4.537802
