"Protein"	"NCI60_MCF7_iBAQ"
"IPI00456664;IPI00023779;IPI00456665;IPI00456663;IPI00646277;IPI00903236"	0
"IPI00456728;IPI00026337;IPI00456729;IPI00179121;IPI00874033;IPI00922347"	52792
"IPI00456744;IPI00456745;IPI00445123;IPI00925503"	119040
"IPI00647286;IPI00456750;IPI00917117"	2295500
"IPI00456758"	619730
"IPI00456864;IPI00152143;IPI00745817;IPI00642929;IPI00908487;IPI00385567;IPI00642551"	0
"IPI00456888"	271750
"IPI00456925;IPI00924475;IPI00947279;IPI00947133;IPI00924873;IPI00925506;IPI00926332;IPI00924490;IPI00927153;IPI00926516;IPI00926741;IPI00952997"	610110
"IPI00456965;IPI00908347"	540260
"IPI00456969;IPI00440177"	2207100
"IPI00456981;IPI00941738"	0
"IPI00457243;IPI00947410;IPI00418545;IPI00902602;IPI00419046;IPI00746890"	0
"IPI00464952;IPI00641287;IPI00641957;IPI00910208;IPI00908907;IPI00641842"	2347100
"IPI00464963"	0
"IPI00464968"	680950
"IPI00464978"	0
"IPI00464980;IPI00607589;IPI00607724"	0
"IPI00464993;IPI00221372"	0
"IPI00783945;IPI00464994;IPI00644024"	0
"IPI00464999"	1142900
"IPI00465028;IPI00797270;IPI00451401;IPI00796633;IPI00844224"	247050000
"IPI00465044"	6622700
"IPI00465045;IPI00643040"	51138
"IPI00465048;IPI00760675"	0
"IPI00465050;IPI00641801;IPI00555972"	133910
"IPI00465059;IPI00647917;IPI00386323;IPI00759537"	2022700
"IPI00465070;IPI00784001"	22457000
"IPI00465074;IPI00478456;IPI00736469;IPI00152092"	0
"IPI00465085;IPI00880164;IPI00879716;IPI00952992;IPI00412498;IPI00939355"	0
"IPI00465087;IPI00947312;IPI00946816"	0
"IPI00465105;IPI00853174;IPI00794825;IPI00925147;IPI00383360;IPI00924511"	247630
"IPI00465113;IPI00915852;IPI00916247;IPI00384169"	320670
"IPI00465123;IPI00892839;IPI00807569"	139410
"IPI00645431;IPI00892541;IPI00465128;IPI00894269;IPI00640922;IPI00894467;IPI00642962;IPI00513728;IPI00829720;IPI00641784;IPI00788873;IPI00641833;IPI00939983;IPI00795207;IPI00795787;IPI00790683;IPI00793299;IPI00792708"	4656700
"IPI00465132;IPI00399319;IPI00399318"	5282200
"IPI00465139;IPI00016539;IPI00015151"	0
"IPI00940865;IPI00465142;IPI00783895;IPI00797751"	0
"IPI00465152"	0
"IPI00465154;IPI00640991;IPI00847817"	0
"IPI00465160;IPI00784776;IPI00925546;IPI00791867;IPI00794398;IPI00796248;IPI00793766;IPI00925118"	327060
"IPI00930099;IPI00465161;IPI00797348;IPI00796782"	0
"IPI00465170;IPI00642386;IPI00927239;IPI00927948;IPI00926533;IPI00796787"	0
"IPI00465187;IPI00619939"	0
"IPI00465211;IPI00065088;IPI00917784"	26701
"IPI00465213;IPI00017337;IPI00940580"	0
"IPI00465233;IPI00745266;IPI00910633;IPI00879876;IPI00910422;IPI00877935;IPI00878425;IPI00877598;IPI00787469;IPI00878298"	3725300
"IPI00465238;IPI00107728;IPI00872797;IPI00952729;IPI00909793"	0
"IPI00877087;IPI00465247;IPI00877097;IPI00448987"	0
"IPI00465248"	259460000
"IPI00465256;IPI00910240;IPI00478236"	7817300
"IPI00465261;IPI00747807;IPI00877711;IPI00878267"	0
"IPI00465264;IPI00377214;IPI00916374;IPI00916778;IPI00916130"	14021
"IPI00465275;IPI00554545;IPI00513912"	0
"IPI00465290;IPI00333016;IPI00607744;IPI00477887;IPI00027984"	343820
"IPI00465294;IPI00909093"	149300
"IPI00639925;IPI00465296;IPI00642684"	51534
"IPI00465308;IPI00554703;IPI00036441"	418020
"IPI00465310;IPI00872097;IPI00879784"	7374.2
"IPI00465315;IPI00917605;IPI00176698;IPI00943180"	45708000
"IPI00465319;IPI00853298"	0
"IPI00465343;IPI00218896;IPI00473031;IPI00872991;IPI00941338"	0
"IPI00792011;IPI00465352;IPI00103067"	0
"IPI00465361;IPI00397611;IPI00909231"	0
"IPI00465373;IPI00553183;IPI00647840;IPI00465006"	226120
"IPI00465377"	0
"IPI00465410"	0
"IPI00465428;IPI00797358;IPI00412216;IPI00604778"	941.14
"IPI00465431"	230700
"IPI00465436"	1825700
"IPI00796333;IPI00465439"	250410000
"IPI00470359"	0
"IPI00470361;IPI00470360;IPI00470362;IPI00844319"	0
"IPI00470401;IPI00065510"	109390
"IPI00470416;IPI00153051;IPI00884218;IPI00641482"	0
"IPI00470418"	0
"IPI00470446;IPI00790974;IPI00555905;IPI00432751;IPI00797150;IPI00446614;IPI00419717;IPI00917324;IPI00178692;IPI00789327;IPI00871602"	0
"IPI00947448;IPI00470455;IPI00470456;IPI00946577;IPI00922281"	0
"IPI00927647;IPI00945749;IPI00470467;IPI00792395;IPI00903331;IPI00880028;IPI00910178;IPI00924702;IPI00924812;IPI00853510;IPI00925466;IPI00852820;IPI00927126;IPI00924439;IPI00926806"	5644500
"IPI00470473;IPI00646731;IPI00646279;IPI00472959;IPI00749495;IPI00872790;IPI00953386;IPI00218260;IPI00941537;IPI00221073;IPI00221071;IPI00953207;IPI00306473;IPI00395691;IPI00747331;IPI00473116"	0
"IPI00470475"	0
"IPI00794521;IPI00470483;IPI00654823;IPI00644445;IPI00795854"	0
"IPI00470502"	0
"IPI00470520;IPI00744785;IPI00424530;IPI00424529"	0
"IPI00470528;IPI00927715;IPI00790569;IPI00926202;IPI00925058;IPI00909437;IPI00910417;IPI00943200;IPI00062151;IPI00382749;IPI00874178"	0
"IPI00470533;IPI00871302;IPI00927941;IPI00953296;IPI00927688"	0
"IPI00470535;IPI00479514;IPI00953206;IPI00953650;IPI00953262;IPI00927161;IPI00068871;IPI00941452"	0
"IPI00470555"	0
"IPI00760962;IPI00470559;IPI00760928;IPI00013537"	0
"IPI00470576"	0
"IPI00794828;IPI00856080;IPI00470580"	0
"IPI00643628;IPI00470588"	0
"IPI00470594;IPI00946126;IPI00855711;IPI00855815;IPI00855947;IPI00940320;IPI00908578"	1334500
"IPI00470596;IPI00607784;IPI00178953;IPI00607679;IPI00916798;IPI00607883"	0
"IPI00470597;IPI00798412;IPI00411596;IPI00385576;IPI00789048"	0
"IPI00470606;IPI00741576;IPI00644082;IPI00644613"	0
"IPI00470610;IPI00908985;IPI00642541;IPI00335061;IPI00514380"	3304300
"IPI00470619"	0
"IPI00470631;IPI00908298;IPI00385901"	1569600
"IPI00470649;IPI00607732"	1961900
"IPI00877623;IPI00470673;IPI00886884;IPI00744732"	0
"IPI00470674;IPI00643530"	7873000
"IPI00759749;IPI00470744;IPI00787604;IPI00940839;IPI00853420;IPI00874252;IPI00941627;IPI00910346;IPI00921467;IPI00886898"	0
"IPI00791720;IPI00470771"	19596
"IPI00470776;IPI00413170"	0
"IPI00470779;IPI00816089"	205780
"IPI00470806;IPI00477650"	0
"IPI00470809;IPI00885086;IPI00871817"	0
"IPI00553189;IPI00470810;IPI00883996;IPI00643443;IPI00647879"	0
"IPI00470866"	0
"IPI00470883;IPI00552978;IPI00641720;IPI00642251;IPI00640203;IPI00647430;IPI00852883"	174100
"IPI00470891;IPI00844264;IPI00873244"	10210000
"IPI00829865;IPI00470924"	1727600
"IPI00470949;IPI00514581"	0
"IPI00471978;IPI00747092;IPI00441199"	0
"IPI00471986;IPI00947422;IPI00947045;IPI00954221;IPI00953904;IPI00954208"	0
"IPI00472013"	0
"IPI00472106"	0
"IPI00472112;IPI00472448;IPI00921503"	0
"IPI00472151;IPI00953140"	0
"IPI00472160;IPI00643259;IPI00291316;IPI00940816;IPI00941678"	0
"IPI00472162;IPI00930456;IPI00944501"	200590
"IPI00472164;IPI00002647;IPI00299003;IPI00384347"	222730
"IPI00472165;IPI00945245;IPI00947098"	0
"IPI00472169;IPI00943082;IPI00929265;IPI00936961;IPI00749180;IPI00954543;IPI00926215;IPI00816410;REV__IPI00793463;IPI00940612;IPI00877774;IPI00944601;IPI00930425"	0
"IPI00472303;IPI00398708;IPI00479424;IPI00337465;IPI00939690;IPI00394906;IPI00020096;IPI00921532;IPI00397666;IPI00337460"	499940
"IPI00472316;IPI00006091;IPI00304639;IPI00375141;IPI00304638;IPI00220577;IPI00946525;IPI00945461;IPI00946706"	11408
"IPI00472416;IPI00954270;IPI00954595"	0
"IPI00472456;IPI00471955"	0
"IPI00472498;IPI00514724"	4781500
"IPI00472614"	0
"IPI00472652;IPI00954287"	0
"IPI00472676;IPI00954005;IPI00913937"	0
"IPI00472736"	0
"IPI00472753;IPI00954046;IPI00954099;IPI00953939"	0
"IPI00472754;IPI00844309;IPI00749513;IPI00936149;IPI00946950;IPI00514260"	23939
"IPI00472794;IPI00929732;IPI00060416"	0
"IPI00472824"	0
"IPI00472855"	0
"IPI00472858;IPI00910258;IPI00654550;IPI00786874;IPI00942445"	270820
"IPI00472882;IPI00954570"	0
"IPI00472939;IPI00452747"	20753000
"IPI00473011;IPI00940370;IPI00657660;IPI00829896;IPI00791558;IPI00930351"	0
"IPI00473014;IPI00845388;IPI00935521;IPI00869284;IPI00786968;IPI00888288;IPI00788232"	21168000
"IPI00473047;IPI00883914;IPI00794321"	0
"IPI00473068"	0
"IPI00473079"	0
"IPI00473085;IPI00037283;IPI00235412;IPI00909322;IPI00791569;IPI00446579"	0
"IPI00477001;IPI00011461"	60835
"IPI00477040;IPI00385001;IPI00386622;IPI00945455;IPI00856092"	240690
"IPI00477089;IPI00843811"	0
"IPI00477118;IPI00843881;IPI00183297;IPI00893778;IPI00909345;IPI00893374;IPI00893519;IPI00893080"	300900
"IPI00953105;IPI00514161;IPI00479367;IPI00479128;IPI00477181;IPI00827709;IPI00909138"	0
"CON__Q7RTT2;CON__Q8N1N4-2;IPI00477227;IPI00166205"	0
"IPI00477231;IPI00181391;IPI00941608;IPI00465449;IPI00640090;IPI00911066"	432280
"IPI00477355"	290190
"IPI00477442;IPI00060546"	2834400
"IPI00477468"	271560
"IPI00477489;IPI00187143"	0
"IPI00477526"	0
"IPI00477535;IPI00552845;IPI00640241;IPI00848102;IPI00005267"	0
"IPI00477536;IPI00943563;IPI00953109;IPI00953286;IPI00945610"	16102
"IPI00477539;IPI00641428;IPI00303565"	0
"IPI00477686"	1970200
"IPI00477701;IPI00029447;IPI00942124;IPI00479817;IPI00044920"	1046700
"IPI00477729"	1803800
"IPI00477759"	20874
"IPI00477763"	320220
"IPI00477766;IPI00479833;IPI00873415;IPI00872159;IPI00651741;IPI00872355;IPI00658164;IPI00918015;IPI00748340;IPI00953261;IPI00940167;IPI00166804"	554130
"IPI00477799;IPI00927041;IPI00829967;IPI00927240"	0
"IPI00477802"	0
"IPI00477812;IPI00477398;IPI00657693;IPI00884241;IPI00239700;IPI00893225;IPI00927497;IPI00924480;IPI00927753"	0
"IPI00655783;IPI00477825;IPI00939481;IPI00655630;IPI00942780;IPI00478280;IPI00479032;IPI00640919;IPI00656089;IPI00925194;IPI00655845;IPI00646985;IPI00927624"	0
"IPI00477831;IPI00165949"	132840
"IPI00549512;IPI00911007;IPI00477850;IPI00748027"	0
"IPI00477917;IPI00293460;IPI00442436;IPI00303441;IPI00642100"	0
"IPI00477957;IPI00641200;IPI00910998;IPI00552997;IPI00552170;IPI00643589;IPI00640093"	0
"IPI00477962;IPI00798010;IPI00152748"	0
"IPI00477971;IPI00549223;IPI00643087"	142310
"IPI00478003;IPI00789547;IPI00878729;IPI00796830"	0
"IPI00032236;IPI00478030;IPI00942374;IPI00792347"	0
"IPI00478127;IPI00257932;IPI00056312;IPI00759607"	842340
"IPI00478128;IPI00410330;IPI00444526;IPI00940029;IPI00953452;IPI00892985;IPI00892770;IPI00892992;IPI00892840;IPI00892710;IPI00892860"	208980
"IPI00478170;IPI00952983"	0
"IPI00478209;IPI00923598;IPI00946179"	0
"IPI00478230;IPI00645975;IPI00953161"	525300
"IPI00478231;IPI00789934;IPI00927114;IPI00926710;IPI00926881"	15763000
"IPI00478232;IPI00879004;IPI00414101;IPI00953508;IPI00942088;IPI00953043"	0
"IPI00478255;IPI00411730;IPI00794591;IPI00402419;IPI00186064;IPI00953029"	146540
"IPI00478390"	0
"IPI00478410"	23081000
"IPI00478437;IPI00789951"	0
"IPI00478442"	0
"IPI00478450;IPI00472058;IPI00942986"	5570900
"IPI00478468;IPI00604454;IPI00747347;IPI00446861"	0
"IPI00478497;IPI00910479"	0
"IPI00478521;IPI00855894"	22247
"IPI00478657;IPI00954479;IPI00940450;IPI00914953"	731040
"IPI00478741;IPI00910151"	0
"IPI00478758"	0
"IPI00413100;IPI00478789;IPI00657870;IPI00171456;IPI00910139;IPI00921865"	0
"IPI00513819;IPI00478817;IPI00896497;IPI00642727;IPI00910632;IPI00896467;IPI00953182;IPI00168137"	0
"IPI00478838;IPI00386139"	1388300
"IPI00478921;IPI00844448"	0
"IPI00478960;IPI00552813"	0
"IPI00478968"	0
"IPI00479058"	0
"IPI00479065;IPI00941917;IPI00790150;IPI00939203;IPI00004948"	0
"IPI00479069;IPI00333696;IPI00877102;IPI00893249"	13935
"IPI00479125;IPI00647466;IPI00737652;IPI00941205;IPI00478979"	63315
"IPI00853598;IPI00375370;IPI00479141;IPI00789755;IPI00845335;IPI00556487;IPI00789169;IPI00795464;IPI00853116;IPI00794767;IPI00791226;IPI00794434;IPI00852657;IPI00852874"	2177500
"IPI00479143;IPI00794771;IPI00795262"	1598.5
"IPI00479185;IPI00643370"	0
"IPI00479186;IPI00910979;IPI00847989;IPI00888126;IPI00743867"	152020000
"IPI00479191;IPI00013881;IPI00908896"	13386000
"IPI00640854;IPI00479196"	0
"IPI00479242;IPI00844122"	0
"IPI00479262;IPI00924828;IPI00927510;IPI00927765;IPI00552639;IPI00386533;IPI00925057;IPI00442069;IPI00925493;IPI00791833;IPI00796985;IPI00925263;IPI00953292;IPI00293474;IPI00926603;IPI00925746;IPI00789994;IPI00925407;IPI00925658;IPI00925050;IPI00794942"	156250
"IPI00479296"	0
"IPI00479306;IPI00910237;IPI00383971"	3493400
"IPI00479357;IPI00877921;IPI00878093;IPI00783278;IPI00878726;IPI00045906;IPI00877791;IPI00879194;IPI00879215"	0
"IPI00479385;IPI00249080;IPI00909010"	346030
"IPI00302688;IPI00941904;IPI00550928;IPI00479537;IPI00513761;IPI00642080;IPI00645630;IPI00644982;IPI00646014"	0
"IPI00479545;IPI00915904;IPI00925151"	0
"IPI00479676;IPI00745406;IPI00744648;IPI00218097;IPI00384432;IPI00744288;IPI00879552;IPI00385301;IPI00303397;IPI00219817;IPI00398504"	54462
"IPI00479716;IPI00030177;IPI00402156;IPI00419892;IPI00807402;IPI00218576;IPI00218578"	0
"IPI00479722;IPI00748256"	17990000
"IPI00479743;IPI00739539;IPI00740545;IPI00935352;IPI00888712;IPI00930066;IPI00867651;IPI00418137"	0
"IPI00916402;IPI00479760;IPI00916534"	0
"IPI00479786;IPI00855957;IPI00909344"	22445000
"IPI00479846"	0
"IPI00479877"	3862200
"IPI00479905;IPI00074489"	8073600
"IPI00479912;IPI00654715;IPI00655529;IPI00655607;IPI00556666;IPI00655666;IPI00946612;IPI00945352;IPI00945014;IPI00656013;IPI00946053;IPI00952987"	0
"IPI00479997;IPI00921996;IPI00642012;IPI00643115;IPI00744618;IPI00922779;IPI00216921;IPI00789196;IPI00006572"	28843000
"IPI00480022"	954410
"IPI00873093;IPI00879548;IPI00480049;IPI00448812"	0
"IPI00480056;IPI00939242"	105940
"IPI00480103;IPI00939116;IPI00922140"	0
"IPI00480159;IPI00383580;IPI00890685;IPI00432893"	0
"IPI00480183"	0
"IPI00513928"	0
"IPI00298520;IPI00514053;IPI00915422;IPI00439944"	4579700
"IPI00647067;IPI00514064;IPI00641664;IPI00254162;IPI00748295;IPI00743676;IPI00939990;IPI00556141"	0
"IPI00514067"	0
"IPI00844377;IPI00514075;IPI00514914;IPI00877079;IPI00844086;IPI00747951"	0
"IPI00514212;IPI00872556;IPI00935917;IPI00902783;IPI00943310;IPI00879358"	2756200
"IPI00514234;IPI00910275"	494390
"IPI00514301;IPI00877929;IPI00555605;IPI00641315;IPI00937304;IPI00646452;IPI00877806;IPI00644270"	0
"IPI00644969;IPI00514310;IPI00607735"	1703900
"IPI00514311;IPI00103980"	1054100
"IPI00514327;IPI00218571;IPI00181893;IPI00514085;IPI00902470"	0
"IPI00514340;IPI00942442;IPI00479432;IPI00604631;IPI00409639;IPI00946551;IPI00384061"	149150
"IPI00514387"	0
"IPI00514395"	0
"IPI00514399"	5657700
"IPI00514433;IPI00059964;IPI00844196"	4127200
"IPI00514550;IPI00556437;IPI00444873;IPI00445318;IPI00399414"	100080
"IPI00514611;IPI00514847;IPI00515033;IPI00221233;IPI00926856;IPI00945113;IPI00921851;IPI00944935;IPI00927314;IPI00927085;IPI00946945"	192420
"IPI00514622"	0
"IPI00514645;IPI00871192"	0
"IPI00010402;IPI00746352;IPI00514669"	280660
"IPI00514681"	0
"IPI00514694;IPI00642522;IPI00641762"	0
"IPI00514725"	0
"IPI00514769;IPI00477505;IPI00908701;IPI00791281"	0
"IPI00514832;IPI00925991;IPI00871506;IPI00872056"	0
"IPI00514856;IPI00181306;IPI00029019;IPI00946257;IPI00646016;IPI00644587;IPI00645155;IPI00643473;IPI00645444;IPI00005416"	3607000
"IPI00514893"	0
"IPI00514894"	0
"IPI00514983"	0
"IPI00642771;IPI00645486;IPI00515018"	0
"IPI00647465;IPI00515034;IPI00642545"	0
"IPI00515119;IPI00640129;IPI00746291"	0
"IPI00856115;IPI00549171;IPI00945572;IPI00947109;IPI00947277;IPI00947456;IPI00945141;IPI00945481;IPI00945306;IPI00945054"	0
"IPI00549189;IPI00903276"	652070
"IPI00465034;IPI00549230;IPI00853480;IPI00883595;IPI00797252"	0
"IPI00549236;IPI00854851"	582880
"IPI00549239;IPI00798013;IPI00789546"	0
"IPI00549248;IPI00220740;IPI00879741"	97402000
"IPI00549343;IPI00791199;IPI00790778;IPI00908700;IPI00012898;IPI00397527;IPI00332864"	7860600
"IPI00549357;IPI00922390;IPI00827653;IPI00908741"	126150
"IPI00549361;IPI00514558;IPI00784746;IPI00513817;IPI00446176;IPI00178359"	193670
"IPI00549381"	857720
"IPI00549389;IPI00515040"	2410300
"IPI00549408;IPI00902756;IPI00647208"	0
"IPI00549467;IPI00791300;IPI00790618;IPI00798276;IPI00793937"	2976200
"IPI00549516;IPI00942236"	49561
"IPI00549521"	1214200
"IPI00889000;IPI00549543;IPI00555661;IPI00644513;IPI00646150"	154130
"IPI00549566;IPI00873116;IPI00514101"	582930
"IPI00549569;IPI00478861;IPI00640098;IPI00644161;IPI00385156;IPI00645069"	1835100
"IPI00013306;IPI00549640"	509660
"IPI00549664;IPI00642510"	0
"IPI00549666"	254120
"IPI00549672"	1321800
"IPI00549725;IPI00453476;IPI00374975;IPI00218570;IPI00844133"	85003000
"IPI00549730;IPI00911064"	0
"IPI00549736;IPI00452803"	0
"IPI00549761;IPI00644402;IPI00943023;IPI00942441"	501140
"IPI00735288;IPI00549762;IPI00917068;IPI00916935;IPI00916609"	0
"IPI00549766;IPI00619947;IPI00304540;IPI00470377"	136760
"IPI00306195;IPI00549786;IPI00853601"	413930
"IPI00788879;IPI00549789"	68839
"IPI00549815"	0
"IPI00549891;IPI00552241;IPI00040900"	0
"IPI00903253;IPI00549942;IPI00645117"	0
"IPI00909387;IPI00941155;IPI00549970"	2098300
"IPI00549972;IPI00789498;IPI00790527"	0
"IPI00550013;IPI00947428;IPI00645042"	0
"IPI00550020;IPI00830138;IPI00815656"	84030000
"IPI00550021;IPI00651660;IPI00941779;IPI00877635;IPI00877999;IPI00877787;IPI00878524;IPI00878827;IPI00889059;IPI00219335"	0
"IPI00550069"	5581900
"IPI00747797;IPI00550091;IPI00749054"	0
"IPI00550115;IPI00908315;IPI00386427;IPI00514631"	0
"IPI00550165;IPI00871975;IPI00790347"	1162700
"IPI00550181;IPI00947040;IPI00793098"	0
"IPI00550191;IPI00433576;IPI00844166"	0
"IPI00550192;IPI00795212;IPI00922407;IPI00794503"	744950
"IPI00550234;IPI00640779;IPI00007280;IPI00903330;IPI00450866"	9721700
"IPI00550239"	0
"IPI00465054;IPI00550243"	2181700
"IPI00903296;IPI00640957;IPI00640468;IPI00550263;IPI00654830;IPI00642165;IPI00329326;IPI00843961"	0
"IPI00550272;IPI00792996"	10568
"IPI00954006;IPI00550308;IPI00954190;IPI00644692;IPI00852629;IPI00852859"	1248000
"IPI00647915;IPI00550363;IPI00644531;IPI00922126"	53408000
"IPI00550364"	686620
"IPI00550377;IPI00644427;IPI00186681;IPI00640010;IPI00922096;IPI00646700"	205950
"IPI00550380"	40059
"IPI00550382;IPI00939219;IPI00922232;IPI00954064"	1906500
"IPI00795287;IPI00550410;IPI00952585"	0
"IPI00550440;IPI00908962;IPI00909361;IPI00892923"	313480
"IPI00550451;IPI00027423;IPI00902512;IPI00410128"	13941000
"IPI00550506;IPI00328544;IPI00889532;IPI00893783"	60307
"IPI00550523;IPI00845461"	3334600
"IPI00550571;IPI00908756"	573780
"IPI00550575;IPI00909273;IPI00384236"	0
"IPI00550638;IPI00251989;IPI00909522"	126710
"IPI00550644;IPI00880058;IPI00877593"	0
"IPI00550655"	0
"IPI00550689;IPI00910144;IPI00909218;IPI00893551;IPI00893767"	2876100
"IPI00550703;IPI00745093;IPI00783907;IPI00784025;IPI00167361"	0
"IPI00550731;IPI00939470;IPI00941420;IPI00939805;IPI00784773;IPI00784865;IPI00889156;IPI00940952;IPI00941650;IPI00942387;IPI00784985;IPI00853045;IPI00940069;IPI00556287;IPI00939996;IPI00829663;IPI00829947;IPI00893819;IPI00827829;IPI00953695;IPI00387107;IPI00384397;IPI00736885;IPI00827773;IPI00854709;IPI00922330"	0
"IPI00550733;IPI00879627;IPI00923493;IPI00879800"	0
"IPI00550746;IPI00871312;IPI00647418;IPI00646767"	6663700
"IPI00550766;IPI00909754"	146670
"IPI00550792;IPI00795778;IPI00797365"	0
"IPI00915356;IPI00550821;IPI00719106;IPI00927669;IPI00927882;IPI00926271;IPI00926462;IPI00921501"	2421500
"IPI00641523;IPI00550841"	649630
"IPI00914016;IPI00550852;IPI00914006;IPI00910858;IPI00953151"	0
"IPI00550854;IPI00884085;IPI00153049;IPI00910922;IPI00909135"	0
"IPI00550891"	0
"IPI00550894;IPI00896510;IPI00896466"	0
"IPI00009943;IPI00550900;IPI00908553;IPI00643765;IPI00910288;IPI00384863;IPI00886965;IPI00888198;IPI00012453"	37821000
"IPI00550906"	24446
"IPI00550917;IPI00946591"	89264
"IPI00550949;IPI00795839;IPI00794292"	0
"IPI00550968;IPI00930346;IPI00409675;IPI00797308;IPI00945421;IPI00946472;IPI00001955"	457820
"IPI00550986;IPI00795542;IPI00382466"	317290
"IPI00550991;IPI00847635;IPI00607870"	0
"IPI00550995"	90271
"IPI00551024;IPI00942691"	2282100
"IPI00551051"	0
"IPI00551053;IPI00816585;IPI00868711"	133890
"IPI00551059;IPI00552458"	0
"IPI00551062;IPI00844103;IPI00000675"	1766900
"IPI00384342;IPI00396071;IPI00552059;IPI00872390"	29418
"IPI00552073;IPI00789517;IPI00894081;IPI00644906;IPI00894447"	292560
"IPI00552191"	0
"IPI00552360;IPI00604759;IPI00440828"	8693600
"IPI00552365"	0
"IPI00552452"	0
"IPI00552546"	1022300
"IPI00552548"	0
"IPI00552569;IPI00873388"	8184.5
"IPI00552587"	0
"IPI00552632;IPI00639911"	0
"IPI00783058;IPI00852579;IPI00852724;IPI00552857;IPI00909767;IPI00552695;IPI00852674;IPI00853524"	0
"IPI00552815"	0
"IPI00552843;IPI00607575;IPI00426305;IPI00921846;IPI00789614;IPI00009736;IPI00922754"	0
"IPI00552897;IPI00641106;IPI00894221;IPI00470805;IPI00953089;IPI00895860;IPI00939838;IPI00895842;IPI00937211;IPI00792132;IPI00941028;IPI00795103;IPI00908887;IPI00941526;IPI00828041;IPI00791591"	81810
"IPI00552920;IPI00743554"	0
"IPI00552937;IPI00556271;IPI00946232"	0
"IPI00553006"	0
"IPI00553067;IPI00103148;IPI00418185;IPI00924580;IPI00925633;IPI00925392;IPI00878945;IPI00924827;IPI00925264"	192370
"IPI00553131;IPI00030229;IPI00644339;IPI00644364;IPI00641123;IPI00515014"	0
"IPI00790248;IPI00553138"	0
"IPI00553153;IPI00377040;IPI00258804"	6278400
"IPI00553169;IPI00927825"	0
"IPI00553175;IPI00641397;IPI00719070"	0
"IPI00553177;IPI00790784;IPI00869004;IPI00305457"	0
"IPI00553185;IPI00290770;IPI00552715;IPI00514032;IPI00513814;IPI00513703;IPI00514218"	8638200
"IPI00554469;IPI00009960;IPI00926611;IPI00940432;IPI00470829;IPI00910079;IPI00916765;IPI00655644;IPI00917497;IPI00915803"	19878000
"IPI00554481;IPI00554611;IPI00604710;IPI00554702;IPI00554722"	0
"IPI00554488;IPI00892856;IPI00893162;IPI00867677"	0
"IPI00554521;IPI00382931;IPI00878408;IPI00877729;IPI00929498"	272040
"IPI00554541;IPI00556135;IPI00556506"	1880700
"IPI00554579;IPI00844217;IPI00954572;IPI00942170;IPI00922426;IPI00914036;IPI00922189;IPI00167142;IPI00953174"	0
